,PetID,sentiment_document_score,sentiment_document_magnitude
2798,295b1eef3,0.4,0.4
2799,4c40ad026,0.3,5.1
2800,bc14cca27,0.0,10.3
2801,fce854722,-0.1,1.3
2802,221cc9a2b,0.6,4.0
2803,9a0db11a9,0.0,1.0
2804,73704a89b,0.0,2.6
2805,25d4bd6e1,0.1,2.4
2806,0864eb66d,0.8,0.8
2807,bb7dfc592,0.8,0.8
2808,36e1415c8,0.2,0.7
2809,50af81612,0.6,3.3
2810,adfd0f0bc,0.0,2.4
2811,04b073592,0.2,0.8
2812,24afd5f54,0.0,2.5
2813,99f5b19b5,0.0,11.2
2814,843f45598,0.4,3.6
2815,0532bf9d3,0.4,1.9
2816,08767d88e,0.6,1.3
2817,f447d931c,0.9,0.9
2818,b4d7cbe8b,0.1,3.3
2819,63c049a9e,0.6,5.6
2820,a0bdb767f,-0.3,0.9
2821,a30ec0916,0.3,1.2
2822,9664bcecb,0.8,0.8
2823,4c1ac19c2,0.6,0.6
2824,27226ea0c,0.4,2.8
2825,5eaee2353,0.3,2.4
2826,e7e2b4c4c,0.4,1.2
2827,8b9c38ed2,0.6,2.4
2828,dcdf98438,0.6,5.2
2829,e436c1fad,0.0,2.5
2830,2b31f1be3,0.4,3.9
2831,06bf9e676,0.3,0.3
2832,631a6a27e,0.6,2.7
2833,b26fcffaf,0.5,4.1
2834,fcf377cce,0.7,0.7
2835,81075b785,0.3,2.5
2836,5776e3791,0.0,0.0
2837,e2daa33db,0.1,3.3
2838,2d8b42d21,0.2,1.1
2839,117059fe3,-0.3,1.7
2840,9b9976e20,0.2,0.9
2841,e8f7d9542,0.1,1.5
2842,a24bb77d1,0.2,1.0
2843,143a52d8b,0.4,0.4
2844,63e388a8e,0.1,3.4
2845,e02dbb6d5,0.2,4.4
2846,d51b2e785,0.5,3.0
2847,1d777bbcd,0.3,1.6
2848,fb507a1cb,0.3,1.2
2849,d0bc14f47,0.0,0.2
2850,8ea9f1228,0.2,1.2
2851,dda9d6e6a,0.3,2.2
2852,c6d378000,0.1,0.8
2853,041dd606f,0.1,3.4
2854,011a11cda,0.7,0.7
2855,9cda44cdf,0.0,1.2
2856,046256943,0.0,3.0
2857,72ae87d2b,0.4,4.2
2858,c879064dc,0.0,0.0
2859,8908c9d99,0.0,1.3
2860,ae16e308d,0.4,2.0
2861,147bd18e0,0.0,1.7
2862,5f5d44f43,0.3,1.9
2863,1f7bf1b32,0.0,0.0
2864,97b9d93d4,0.1,3.1
2865,fd23f6a15,0.0,1.2
2866,630e96c9d,0.3,2.3
2867,69f986aaf,0.3,1.2
2868,4a590a1cc,0.8,1.6
2869,f922bd640,0.5,0.5
2870,207298884,0.1,0.7
2871,100aed9a3,0.1,0.1
2872,cf74891fd,0.7,3.0
2873,0d6db9370,0.8,0.8
2874,91c2edae8,-0.1,1.1
2875,2b6d08cba,0.3,2.3
2876,2560aee80,0.3,2.8
2877,5bd0c6dc7,0.1,1.4
2878,1b5dbc3cf,0.0,0.3
2879,8d6208f11,0.1,0.7
2880,811b66c3e,0.0,1.2
2881,aecff5a85,0.3,2.7
2882,53037f091,0.2,1.2
2883,022429d5c,0.7,2.9
2884,2d3418da5,0.1,4.1
2885,554965e66,0.4,1.4
2886,76b366645,0.2,1.2
2887,143027239,0.1,5.4
2888,8dd28c706,0.5,3.0
2889,7d2811dc5,0.3,1.9
2890,1b91e1082,0.1,7.0
2891,91d0ba5c0,0.3,1.8
2892,d3ec31e51,0.1,0.1
2893,9c680abbe,0.3,0.3
2894,94fa9ff25,0.0,2.2
2895,44dcffea3,0.6,3.0
2896,d4ce7a1ed,0.2,1.9
2897,948f580dd,0.3,2.7
2898,ec7ebdb47,0.4,6.1
2899,1e7ada2f7,0.0,0.0
2900,9467b9867,0.3,1.9
2901,1d6149d17,0.9,0.9
2902,97b32f734,0.5,1.5
2903,81532c76f,0.4,3.1
2904,f3c42e04b,0.2,2.3
2905,adbce8472,0.0,0.0
2906,e0781fb0a,0.4,0.8
2907,e7d9a3d7e,0.0,3.0
2908,49e140a8e,0.0,0.0
2909,c36943627,0.3,3.5
2910,6a908a708,0.9,0.9
2911,fe0a74b2b,0.2,2.2
2912,ae30afe08,0.1,2.1
2913,18bc7bf4d,0.9,0.9
2914,6cd340cfd,0.1,1.9
2915,ca75db93c,0.4,3.8
2916,a686164c9,0.0,0.1
2917,1a61a5963,0.1,0.1
2918,2f3d368d3,0.3,2.6
2919,47453584e,-0.6,1.8
2920,44a541574,0.4,0.4
2921,107d56dc4,0.1,1.3
2922,91c2159dd,0.1,0.6
2923,d1870f34b,0.0,1.7
2924,f45176c4c,0.7,0.7
2925,93a9e05b1,0.2,1.4
2926,0cf709a59,0.5,0.5
2927,4d0aa6427,0.1,1.8
2928,03f48e12b,-0.4,0.4
2929,1e7e220d7,0.9,0.9
2930,45bf47f58,0.5,2.1
2931,0627105f6,0.4,2.9
2932,93b692cd7,-0.3,0.3
2933,caa5d1e6b,0.2,0.7
2934,8fe11eb90,0.5,1.0
2935,3d277ebe6,0.4,1.4
2936,07b994326,0.3,0.3
2937,d605cb217,0.8,0.8
2938,71ec53012,0.0,0.4
2939,aa03b987e,0.1,1.2
2940,12dce436d,0.7,1.5
2941,befafd8d3,0.0,0.0
2942,2f50d46b2,0.2,0.8
2943,863262193,0.5,4.6
2944,fe2cc3feb,0.3,2.3
2945,eb1286b1c,-0.1,3.4
2946,0e6c32c9f,0.0,2.8
2947,f5fda5ac5,0.6,0.6
2948,fafa7ddb0,0.7,5.3
2949,b28bc9e65,0.0,2.1
2950,fe16bb525,0.2,0.5
2951,a8d44452c,0.1,1.1
2952,1b89f5335,0.2,0.4
2953,d7fd0a30a,0.2,4.0
2954,6c4520bd5,0.4,0.8
2955,afda0a2dd,0.5,12.7
2956,fed43b600,0.6,1.8
2957,45ea16ef8,0.0,2.2
2958,c43ecb3e1,0.2,2.3
2959,0322aa5b0,0.4,0.4
2960,0f0219fd7,0.9,0.9
2961,5682330ad,0.1,1.4
2962,20cb13be9,0.0,2.4
2963,bb051be7c,0.6,2.4
2964,926c92b39,0.5,2.8
2965,210b8d077,0.0,1.8
2966,bed5b657b,0.5,2.8
2967,0b24f7e7f,-0.5,0.5
2968,ff7707a35,0.3,2.7
2969,f3f8bb113,0.3,0.7
2970,679e98b95,0.6,2.5
2971,b1239feb4,0.4,2.7
2972,15b27df66,0.2,3.0
2973,9ca247f84,0.2,1.1
2974,3ad53090d,0.9,0.9
2975,eaab63bd7,0.3,5.0
2976,d2512e37a,0.8,0.8
2977,07b6336e5,0.4,0.9
2978,27c0034f8,0.2,3.2
2979,cad25c91b,0.3,1.0
2980,96ad633d6,0.1,0.1
2981,8991aff61,0.7,2.1
2982,512bf1e8a,0.2,1.9
2983,4dcee3363,0.0,2.3
2984,4be1b15fb,0.4,2.3
2985,87ef4d3ca,0.0,0.0
2986,cb256c605,0.4,0.4
2987,8df0bb3b3,0.4,5.1
2988,cff111e4e,0.3,2.2
2989,685b2cbe4,0.7,0.7
2990,c3b05e0f0,0.6,1.2
2991,eff4a47b5,0.1,1.0
2992,fb2dc3fb7,0.1,0.7
2993,f785304ad,0.0,0.0
2994,64904cb52,0.6,1.2
2995,dcc58b6ba,0.5,1.7
2996,23baf0395,0.6,0.6
2997,a4fe492c2,-0.1,0.9
2998,2d441a71b,0.2,1.2
2999,57f8d18fc,0.5,2.7
3000,ddeeba131,0.3,1.9
3001,8167f58bb,0.7,2.8
3002,792e8c192,0.3,2.7
3003,b8f94e1ff,0.3,1.2
3004,b9314a12d,0.1,1.5
3005,e754315db,0.9,0.9
3006,c8bc66245,0.0,1.6
3007,c5baf5497,0.1,1.8
3008,146d950bc,0.4,0.9
3009,3cbe65e9a,0.0,0.0
3010,f29dc8be2,0.2,2.1
3011,585a705fc,0.1,0.1
3012,09bc86c05,-0.2,4.2
3013,6b7be833c,0.2,2.7
3014,896bb46bd,0.1,0.1
3015,000a290e4,0.3,0.6
3016,4595acb4d,0.3,0.3
3017,5188ce75b,0.4,0.8
3018,8c10b6035,0.0,0.0
3019,5330c4588,0.6,3.3
3020,acca0b2ed,0.6,3.7
3021,8a0cfdd56,-0.3,0.3
3022,b32339429,0.5,3.2
3023,36b20cfb5,0.2,0.2
3024,78cf59390,0.1,0.4
3025,a62c06932,0.0,0.0
3026,59b6102ba,0.2,4.4
3027,80fd005d2,0.0,0.4
3028,2cd806c03,0.1,2.8
3029,fd8c80281,0.2,2.7
3030,7bead49ed,0.0,1.0
3031,1811b1412,0.2,4.0
3032,239047f66,0.4,4.0
3033,d8a94961e,0.7,5.2
3034,90f1b0525,0.0,0.6
3035,0443d6f82,-0.1,1.5
3036,33aa18b41,0.1,1.1
3037,1fd464902,0.8,0.8
3038,b0f2a1939,0.0,1.6
3039,3f38aabf4,0.5,3.0
3040,4813a0d67,0.1,1.4
3041,18553e89b,0.0,0.4
3042,7a59ae5ed,0.9,1.8
3043,b7f781c99,0.4,2.2
3044,fd123a15d,0.0,0.2
3045,846e720dc,0.4,1.0
3046,05abbab5e,0.2,0.2
3047,2786b8c37,0.7,0.7
3048,196b39897,0.6,0.6
3049,7d930d08c,0.0,1.4
3050,079f5f1e4,0.1,0.3
3051,12653b9bc,0.3,1.8
3052,8300e943e,0.4,0.4
3053,9c8209bae,0.6,2.0
3054,690de80b5,0.4,3.4
3055,6984c9c58,0.4,2.1
3056,009239f92,-0.2,2.1
3057,a9e6b1a1b,0.3,1.7
3058,e7fbd95a9,0.8,0.8
3059,0cd614218,0.4,9.2
3060,aae0d180c,0.9,1.8
3061,2ca3f6d92,0.1,1.8
3062,4f678d1cf,-0.2,3.3
3063,724736153,0.0,0.0
3064,f0788c412,0.0,0.2
3065,6d1c4a5d5,0.1,1.0
3066,77a6f71e8,0.4,2.4
3067,840c965cb,0.9,0.9
3068,47ee9c210,0.4,1.7
3069,f8e0a06ca,0.0,1.1
3070,fb9d3b9ef,0.1,0.3
3071,a2dc697f6,0.1,0.8
3072,bdbe7091f,0.0,2.0
3073,3d9a62b53,0.7,4.3
3074,ff867121e,0.9,0.9
3075,bce2ed853,0.1,6.5
3076,a462b563c,0.8,0.8
3077,7ba58565e,0.1,1.1
3078,6e1ba1796,0.0,1.9
3079,414e5ba55,0.0,1.1
3080,7b6ffc0a1,0.3,3.9
3081,8910f2f5e,0.4,1.0
3082,c8c313331,0.0,3.3
3083,5fe2e44a2,0.3,0.3
3084,f90722a00,0.2,1.4
3085,15f00daac,0.2,1.9
3086,14dcf6ec8,0.6,2.4
3087,ec7eecc57,0.0,3.7
3088,ea383096f,0.3,4.9
3089,9252b5dc8,0.0,0.9
3090,98a98311c,0.1,2.0
3091,1adc56d3c,0.2,1.7
3092,0a4203544,-0.2,0.4
3093,7942b62ef,0.0,3.1
3094,18095a42f,0.3,2.5
3095,c91873618,0.3,1.3
3096,94ae813d8,0.1,2.9
3097,0594ed847,0.1,1.4
3098,9a5da8156,0.0,0.0
3099,6f2b619bb,0.2,0.5
3100,62550cf78,-0.2,0.2
3101,6a763a055,0.1,0.4
3102,e94581522,0.5,1.1
3103,64c4f9057,-0.1,1.7
3104,8dfe4da6a,0.0,2.5
3105,701c5afba,0.1,0.1
3106,6b6cb317b,0.1,4.0
3107,e5164d828,0.4,1.6
3108,fd71f9fb4,0.3,1.0
3109,9abb10f2f,0.4,2.7
3110,2e3bfe5a9,0.4,1.8
3111,bc8aedde4,0.7,2.2
3112,6a72cfda7,0.3,1.3
3113,7559336dc,0.4,2.5
3114,868dcd617,0.3,1.3
3115,7e3607e1f,0.0,0.0
3116,cfd0757cf,0.0,0.0
3117,0c64a0f1b,0.3,1.3
3118,d2c9dd7d1,0.1,1.4
3119,133cc5f19,0.2,1.5
3120,da8d4a273,0.6,4.0
3121,9acf4992b,0.1,1.7
3122,e013ab581,0.3,4.8
3123,58a7e1caf,0.0,0.9
3124,c90558513,0.0,0.0
3125,301e16ab9,0.8,0.8
3126,cdc958646,0.2,4.4
3127,3983e7c06,-0.3,0.7
3128,531f9b184,0.5,2.0
3129,0d305f8c2,0.4,1.8
3130,7c17de5f6,0.3,1.2
3131,1ada8871e,0.5,4.6
3132,3af1dedf7,-0.1,1.0
3133,a0c037929,0.7,0.7
3134,48317c9e5,0.2,3.9
3135,18e41c818,0.0,1.7
3136,dd9ee4a38,-0.2,2.3
3137,39c02e302,0.6,2.6
3138,b04a0dd9e,-0.1,1.0
3139,54fd5fde4,0.0,3.4
3140,c19e8ac4d,0.1,1.7
3141,b06d39b09,0.1,0.5
3142,cf8539482,0.5,1.5
3143,c7cb34ee2,0.8,1.7
3144,69d04f61e,0.5,0.5
3145,afa694eb4,0.0,0.2
3146,61ac348d1,0.9,0.9
3147,12c65f314,0.3,2.4
3148,96e1f20e7,0.3,2.0
3149,e4abb93bf,0.2,0.5
3150,3cb155233,0.3,2.1
3151,a72ca4ed6,0.3,2.1
3152,752491221,0.5,2.6
3153,e2bb56954,0.0,0.0
3154,18b6fc5f0,0.4,4.7
3155,cac68ead1,0.0,0.0
3156,bf6e18567,0.4,1.4
3157,ea2542b58,0.1,0.4
3158,c1680e63c,0.1,0.3
3159,3af847ce9,0.1,3.3
3160,0cde9b460,0.4,1.4
3161,cd1947175,0.5,1.7
3162,2d837689d,0.3,3.8
3163,8415aff49,0.1,2.4
3164,556599752,0.1,0.7
3165,150257980,0.4,0.8
3166,f120723d0,0.3,1.9
3167,108da3f0d,0.6,0.6
3168,d560b8003,0.1,0.9
3169,c47c94411,-0.2,0.2
3170,ffd61a488,0.9,0.9
3171,8189ff9ac,0.6,1.9
3172,3ea675148,0.3,3.4
3173,52238d3bf,0.5,1.0
3174,5d53d4bfb,0.1,5.7
3175,f43a68579,0.8,1.7
3176,4f629151c,0.0,0.0
3177,5bd62c76f,-0.4,0.8
3178,57785dbb8,0.0,3.3
3179,aa795e561,0.2,0.5
3180,68a4cd579,0.3,3.8
3181,c924a03e8,0.2,2.9
3182,31e2399a9,-0.6,1.9
3183,4785a8894,0.9,0.9
3184,752c2658d,0.1,0.7
3185,7964fc4ad,0.1,2.5
3186,a426fc504,0.2,5.3
3187,201aad926,0.0,0.5
3188,189637f90,0.3,1.7
3189,6868acfce,0.7,0.7
3190,a8b9d57b4,0.1,1.0
3191,859426703,0.9,1.8
3192,05486faf5,0.1,0.3
3193,3c3b9b731,0.9,0.9
3194,062e2772c,0.2,3.1
3195,f56c9eb67,0.9,2.7
3196,6b94af372,0.1,0.2
3197,c42cf01ba,0.4,4.3
3198,64a3f89ee,0.6,0.6
3199,6a3607d09,0.6,0.6
3200,3bef75882,-0.1,11.7
3201,3397adec3,0.5,0.5
3202,7133307db,0.0,0.0
3203,f03a41229,-0.1,1.0
3204,4f1a882b3,0.2,0.4
3205,10c24c385,0.4,2.6
3206,a5f82d04e,0.4,1.9
3207,cfd819dd9,0.3,1.3
3208,e58a12b66,-0.3,0.3
3209,24bbd04ce,0.4,5.0
3210,b34a57b41,0.6,2.6
3211,fbc8619d9,0.9,0.9
3212,c80811400,0.5,1.6
3213,a3b415951,0.1,0.1
3214,0e9eec98f,0.7,1.4
3215,8aa74d2d2,0.4,1.8
3216,6967987d5,0.3,3.3
3217,6ada9811e,0.0,0.3
3218,ab0609017,0.7,1.4
3219,9f2e4a2e1,0.5,4.1
3220,89c7be602,0.5,0.5
3221,69262e404,0.9,0.9
3222,179462b6d,0.1,0.2
3223,1c69743d6,-0.3,3.0
3224,5a181c011,0.0,0.0
3225,fb442ee5e,0.3,1.8
3226,3a9efa973,0.4,5.0
3227,bd0a144b0,0.2,3.6
3228,39c654eaa,0.2,7.3
3229,7330b19a5,0.8,0.8
3230,ccbd1f9fc,0.1,0.1
3231,631c813af,0.2,1.7
3232,560232264,0.4,9.7
3233,d0956e39e,0.0,2.6
3234,c36ffffdc,0.3,2.1
3235,cf44e1a59,0.4,1.7
3236,399856928,0.9,0.9
3237,dce01bb7e,0.1,0.1
3238,6d172f3eb,0.0,3.1
3239,b138f5cc9,0.8,0.8
3240,5110ff5f5,0.0,0.8
3241,ea11b6f12,0.1,1.7
3242,b4bf9e247,0.1,0.1
3243,fa1badbb7,0.6,3.7
3244,d5052e2a9,0.1,4.7
3245,e84771c5d,0.0,0.6
3246,4b0662306,0.1,1.3
3247,5698c00e2,0.1,2.1
3248,0eba510fc,0.4,3.0
3249,0a53af472,0.2,0.2
3250,225d2e242,0.1,5.3
3251,bd6528981,0.6,2.5
3252,6114449db,0.3,1.3
3253,e08e93f16,0.1,2.4
3254,bb4c6519d,0.0,0.0
3255,1a8503d2f,-0.7,0.7
3256,33ddc2011,0.6,0.6
3257,df1d3b1ec,-0.2,0.8
3258,bf190a061,0.3,3.3
3259,7bb136045,0.0,5.5
3260,a2c98c186,0.6,3.4
3261,1e8187711,0.8,0.8
3262,3b2f6d5b2,0.0,1.7
3263,1d72ec242,0.3,2.7
3264,17ef602ce,0.1,2.4
3265,68860d109,0.9,0.9
3266,9e9ce66e9,0.7,0.7
3267,87f4ea65f,0.2,0.5
3268,321c14446,0.5,2.7
3269,3679001f5,0.4,3.4
3270,5bc5b43ae,0.0,0.9
3271,6198e214e,0.2,4.9
3272,1dcb1fe2f,0.7,0.7
3273,432904c5d,0.9,0.9
3274,b66cae579,0.1,1.0
3275,67ba0fe06,0.3,1.0
3276,ce5e6e407,0.0,1.5
3277,2f85c03bb,-0.1,1.8
3278,fb9b44c0c,0.2,0.5
3279,33bfeb403,0.3,3.3
3280,bf0deefda,0.2,4.6
3281,1a76d3ffa,0.4,1.6
3282,c0bc43dd6,0.8,1.6
3283,1b932e373,0.9,0.9
3284,ac34b6e29,0.4,2.1
3285,a27f0cc49,0.8,2.5
3286,5a1010bca,0.5,2.2
3287,ab5964338,0.1,3.4
3288,939268f8e,0.2,5.8
3289,2e7d08fa6,0.3,0.3
3290,104910cb4,0.0,0.0
3291,888116751,0.0,3.5
3292,697c8c6c9,0.0,1.1
3293,4a762f7ab,0.5,0.5
3294,26d0bfe44,0.0,8.5
3295,c318c6ccf,0.0,2.4
3296,c74d9c9f3,0.5,1.0
3297,02401db5e,-0.1,1.5
3298,5510ac89a,0.4,1.3
3299,004a26127,0.5,4.0
3300,9609a0b86,0.1,4.0
3301,bc7ea0a3e,0.3,3.6
3302,f8654865f,0.0,0.0
3303,30507c621,0.7,1.4
3304,0e80de8ac,0.4,1.3
3305,7e8101664,0.4,5.9
3306,c320a6005,0.4,5.3
3307,4cb849b69,0.0,1.8
3308,2cdb96709,0.2,3.6
3309,7ecaa8636,0.6,4.5
3310,be8901107,0.2,1.2
3311,06f523361,0.1,4.2
3312,4ed26a84a,0.2,1.2
3313,092c46fdd,0.4,1.4
3314,1bb0600a7,0.3,1.3
3315,e89119f29,0.0,0.6
3316,32287a62f,0.5,0.5
3317,ff618d36f,0.4,1.4
3318,75310196e,-0.6,0.6
3319,eb3d2466f,-0.3,0.3
3320,d3bafdff5,0.0,0.0
3321,25eec77c6,0.2,1.8
3322,25c681109,0.1,2.3
3323,82b43d9cd,0.5,0.5
3324,5dff45cff,0.1,1.0
3325,45904d2be,0.2,0.2
3326,0af536283,0.4,1.9
3327,2e3c988cd,0.0,0.0
3328,78b07d4e0,-0.5,0.5
3329,60923a60d,0.2,1.0
3330,8a90cfe39,0.7,3.5
3331,437b01de4,0.5,2.9
3332,cedeef1a7,0.4,2.9
3333,fc229a9d7,0.4,1.7
3334,bb9a64e6f,0.7,1.5
3335,4bdc6f196,0.3,4.0
3336,3bb5061e6,0.3,6.9
3337,632b28a99,0.4,1.6
3338,2f05bd40c,0.1,1.4
3339,121ee5fa0,0.5,3.6
3340,0459c7bb7,0.3,1.1
3341,702bee848,0.2,5.1
3342,e30182214,0.4,2.6
3343,982c6aa5b,0.0,1.5
3344,4e974f807,0.9,0.9
3345,d1de97c49,0.1,2.6
3346,46f6472bb,0.3,0.6
3347,9ceada263,0.3,2.7
3348,8f639ea65,0.4,2.3
3349,0a83235b2,0.8,1.7
3350,9a218ea6c,0.3,1.8
3351,640683dd9,0.4,0.8
3352,fcc2ea490,0.1,1.4
3353,2177b28d2,0.5,3.3
3354,ccb7df174,0.2,7.1
3355,74c161846,0.9,1.8
3356,9ecb47019,0.5,3.0
3357,0e6492f0d,0.3,1.1
3358,58805776d,0.8,0.8
3359,57b35b749,0.6,0.6
3360,8d0f8ad16,0.1,1.2
3361,34090e9d6,0.1,1.5
3362,27104e464,0.8,1.7
3363,5e0519e3d,0.0,2.9
3364,ef14eb18e,-0.1,0.6
3365,a07440416,0.2,3.1
3366,773243cf2,0.6,1.3
3367,8fb06a963,0.2,2.7
3368,183e445ea,0.5,0.5
3369,a6783a1c6,0.1,0.3
3370,122b47acc,0.5,4.7
3371,b4eb7f4df,0.0,0.0
3372,ca121ab91,0.4,2.4
3373,ebae250e9,0.1,5.2
3374,de08c8d31,0.3,6.9
3375,63a1fb887,0.1,0.5
3376,38c5d4e0e,0.9,1.9
3377,6666265da,0.3,3.2
3378,c2d6ff297,-0.2,1.0
3379,ecba83b43,0.9,1.9
3380,b26374255,0.2,3.2
3381,b2101b975,0.0,3.7
3382,4ce29bb83,0.6,5.2
3383,66b978701,0.1,0.1
3384,ec4351554,0.9,1.8
3385,ec496eb44,0.1,2.4
3386,18cd75354,0.0,0.2
3387,01c202740,0.9,0.9
3388,7aefa7eeb,0.8,4.2
3389,f7a7fc91f,0.0,0.1
3390,144ad89a5,0.2,3.3
3391,8c7b2f093,0.2,2.5
3392,9d87fbd92,0.1,0.9
3393,16d94bbb1,0.9,0.9
3394,c27c5a029,0.9,0.9
3395,de9e7e87d,0.7,2.3
3396,9c0ddccc8,0.2,0.2
3397,3d751fe45,0.1,2.7
3398,95af6f72b,0.0,0.2
3399,95e206d02,0.1,0.7
3400,9a1a1d801,0.0,1.1
3401,9183ef863,0.1,2.7
3402,9a6f2f7d3,0.0,5.5
3403,5597af31b,0.5,1.0
3404,d320b7121,0.2,3.3
3405,65a98c48f,0.3,4.8
3406,23f45d56f,0.4,0.8
3407,5a21eec6d,0.0,0.0
3408,6c14f7807,0.6,4.1
3409,5dca19c12,0.4,0.8
3410,37f127385,0.0,1.5
3411,daa7f33d4,0.2,4.6
3412,227580301,0.3,3.3
3413,4407e70f3,0.6,2.4
3414,4d2dec2f3,0.0,0.4
3415,6e14e0fa4,0.8,0.8
3416,ba580074c,0.4,0.4
3417,b121d3be8,0.6,2.5
3418,89a41673f,0.2,2.2
3419,c6e25d716,0.1,0.9
3420,ff498c903,-0.1,1.7
3421,7ead795bb,0.0,3.1
3422,9a9f6c753,0.2,5.2
3423,cca88204d,0.7,2.8
3424,a3e32d538,0.3,1.1
3425,ae2c2b372,0.6,3.7
3426,230232e58,0.0,2.2
3427,b7809d0dd,0.0,0.0
3428,c5d0fdfac,0.7,1.4
3429,31d921827,0.2,2.2
3430,6ea58b8ac,0.4,6.6
3431,f34d62be0,0.3,7.8
3432,2cfbdd28a,0.2,0.5
3433,721acc718,0.1,6.6
3434,70fb603fd,0.4,0.4
3435,e9c78e9fb,0.1,0.4
3436,cf6000a98,0.1,1.3
3437,bd74f5ce8,0.7,1.4
3438,3e411bd12,0.2,3.1
3439,77d4eba90,0.3,3.4
3440,3a0e3b527,0.0,2.2
3441,e152df77a,0.7,1.5
3442,a92c2f233,0.9,0.9
3443,1d669183f,0.3,1.7
3444,bc0a5524c,0.1,2.3
3445,554c80a2a,0.0,0.0
3446,50503b223,0.4,0.9
3447,6d84d3a2f,0.6,4.2
3448,5071e525c,0.2,3.9
3449,51d815775,0.3,5.3
3450,2de2cbdcf,0.0,1.3
3451,aeb17dd99,0.3,1.5
3452,4a311c6dc,0.0,0.6
3453,2e9a53eb0,0.1,0.1
3454,8039a31ae,0.5,0.5
3455,ef7bdaf3a,0.3,7.0
3456,659dc9159,0.3,2.3
3457,f6575f08d,0.3,1.9
3458,ff16e6dad,0.2,1.2
3459,1cf66aed4,0.3,0.9
3460,546aef659,0.1,0.1
3461,b652b7241,0.8,2.5
3462,370d17232,-0.3,4.1
3463,ef30ade75,0.4,5.9
3464,7575371db,0.3,3.3
3465,74f987b01,0.2,1.3
3466,2107c9788,0.2,2.0
3467,ab4ef2577,0.8,0.8
3468,93e058345,0.1,0.3
3469,f892c5908,0.4,4.2
3470,165e76ebb,0.1,1.3
3471,a7676842c,0.2,4.9
3472,a96f0d5bc,0.5,4.9
3473,8d32f11b0,0.9,0.9
3474,7c9dc0791,0.5,5.1
3475,b7dda91fe,0.0,3.1
3476,9024c21fc,0.5,2.5
3477,82a97cd8d,-0.6,0.6
3478,15a828f9d,0.1,1.0
3479,9849173ee,0.6,6.0
3480,3b3349318,0.5,0.5
3481,7ff979d3a,0.2,8.5
3482,db27a0a42,0.0,0.0
3483,1a9733afb,0.1,1.2
3484,d2ac2859f,0.0,2.5
3485,59047a5a1,0.0,0.0
3486,f8efa040f,0.2,5.5
3487,899859c9b,0.2,2.5
3488,7314cb848,0.6,0.6
3489,e58eb3249,0.1,0.1
3490,10b9af23d,0.4,1.3
3491,01ac09f2a,0.1,6.1
3492,b9d6b1488,0.4,2.9
3493,dd4f3b8a8,0.3,1.6
3494,66a287bdf,0.2,3.7
3495,a6e7b6870,0.2,0.4
3496,983160271,0.1,0.1
3497,1f72d4b56,0.0,0.0
3498,dea0253b6,0.3,4.1
3499,2b5c446cc,0.4,1.0
3500,b0aaffcc6,0.2,0.9
3501,45217971b,0.3,1.3
3502,45dea4033,0.4,4.5
3503,32618b795,0.0,3.4
3504,500fdf3b1,0.6,3.7
3505,2f3bed708,0.2,1.7
3506,b2145e15d,-0.1,2.0
3507,67ef0c9a6,0.4,4.1
3508,3ce0f0aa5,0.5,2.9
3509,7f5e7cf4a,0.0,1.4
3510,ff5e30380,0.5,1.0
3511,e88f72461,0.4,1.0
3512,502a2a9db,0.3,1.5
3513,8d5678b98,0.5,2.5
3514,0cd8ca49f,0.8,1.6
3515,c82b8b2c4,0.3,1.2
3516,4ef15a1c6,0.0,0.0
3517,38a780df6,0.3,1.5
3518,6cfd5f1b5,0.9,1.9
3519,e507f855b,0.5,1.7
3520,0045ed62a,0.4,1.7
3521,d25a850ae,0.3,3.9
3522,6593bd2a2,0.4,1.8
3523,559afad4f,0.4,2.8
3524,32d8fa52b,0.5,3.7
3525,a6e37f91b,0.3,1.9
3526,0baab7556,0.0,0.0
3527,f64813f9e,0.1,3.1
3528,e2f39a17e,0.1,10.8
3529,756d92515,0.5,3.1
3530,7cfb6fe9c,0.4,3.6
3531,7ad21fd0b,0.1,0.1
3532,c7b3c09d4,0.1,2.0
3533,570fdcc4d,0.3,0.7
3534,8b0310013,0.0,0.0
3535,964dd458f,0.2,1.5
3536,747359fcb,0.1,5.0
3537,c1aa11cb5,0.2,0.2
3538,5dd7c4c06,0.3,4.2
3539,c45a57747,0.6,1.8
3540,380deeb29,0.4,1.8
3541,066521b34,0.1,1.4
3542,1c59cecac,0.1,0.1
3543,bc5ae0001,0.6,1.3
3544,c09a67b3a,0.3,1.1
3545,88819fc55,0.1,0.1
3546,311ee8343,-0.1,1.8
3547,f72d7a939,0.7,2.1
3548,1c8a8385e,0.0,2.3
3549,282c90ff4,0.2,1.3
3550,8a04b2403,0.1,3.3
3551,1bbf00182,0.6,2.6
3552,a0be6d2a4,0.0,0.7
3553,d9fe690c2,0.2,3.6
3554,e7a8fea6b,0.3,4.4
3555,54e2508de,0.3,2.7
3556,ee0eff05e,0.0,1.5
3557,c4e1afd9e,0.3,4.0
3558,e3d68b63c,0.7,1.5
3559,ec40d007f,0.3,3.7
3560,19b7a9e47,0.6,2.4
3561,72d68bbd0,0.0,0.0
3562,8e0d93659,0.4,2.8
3563,e0736a22f,0.9,0.9
3564,319f3e6e7,0.3,0.3
3565,6786609aa,0.0,1.8
